STOP_ID,LATITUDE,STOP_NAME,LONGITUDE,TICKETZONE,ROUTEUSSP,geometry
21083,-37.848737,53-Highfield Rd/Toorak Rd (Camberwell),145.081812,"1,2",75,POINT (145.0818118781089 -37.84873699197004)
21084,-37.848916,53-Lithgow St/Toorak Rd (Camberwell),145.082296,"1,2",75,POINT (145.0822960778821 -37.848916002175905)
21085,-37.849039,54-Oberwyl Rd/Toorak Rd (Camberwell),145.084304,"1,2",75,POINT (145.08430415589012 -37.84903903305778)
21086,-37.849197,54-Grandview Ave/Toorak Rd (Camberwell),145.084596,"1,2",75,POINT (145.0845961158538 -37.84919698316021)
21087,-37.849321,55-Through Rd/Toorak Rd (Camberwell),145.086718,"1,2",75,POINT (145.08671795578363 -37.84932100356855)
21088,-37.849519,55-Beryl St/Toorak Rd (Camberwell),145.087258,"1,2",75,POINT (145.08725795617616 -37.84951900362059)
21089,-37.849656,56-Barkly St/Toorak Rd (Camberwell),145.089596,"1,2",75,POINT (145.08959615659373 -37.849655983964105)
21090,-37.849853,56-Alfred Rd/Toorak Rd (Camberwell),145.090057,"1,2",75,POINT (145.0900569569584 -37.849852994019194)
21091,-37.849981,57-Fairview Ave/Toorak Rd (Camberwell),145.092361,"1,2",75,POINT (145.0923609573272 -37.84998097438159)
21092,-37.850158,57-Queens Pde/Toorak Rd (Camberwell),145.092731,"1,2",75,POINT (145.0927310376352 -37.85015800443656)
21093,-37.850328,58-Warrigal Rd/Burwood Hwy (Camberwell),145.095466,"1,2",75,POINT (145.0954659580647 -37.85032801489429)
21094,-37.850433,58-Warrigal Rd/Burwood Hwy (Burwood),145.095838,"1,2",75,POINT (145.09583783824513 -37.850433044960994)
21095,-37.8507,59-Somers St/Burwood Hwy (Burwood),145.098979,"1,2",75,POINT (145.09897883879813 -37.85069998552606)
21096,-37.850742,59-Gilmour St/Burwood Hwy (Burwood),145.09874,"1,2",75,POINT (145.09874015884708 -37.85074201548791)
21097,-37.850444,60-Roslyn St/Burwood Hwy (Burwood),145.102089,"1,2",75,POINT (145.10208887784495 -37.85044402516526)
21098,-37.850508,60-Millicent St/Burwood Hwy (Burwood),145.102155,"1,2",75,POINT (145.10215511790236 -37.8505080151557)
21099,-37.849967,61-Presbyterian Ladies College/Burwood Hwy (Burwood),145.105476,"1,2",75,POINT (145.10547611635707 -37.84996702430335)
21100,-37.84998,61-Presbyterian Ladies College/Burwood Hwy (Burwood),145.105715,"1,2",75,POINT (145.10571515630502 -37.84997998424695)
21101,-37.849505,62-Elgar Rd/Burwood Hwy (Burwood),145.108704,"1,2",75,POINT (145.10870387519103 -37.84950505350878)
21102,-37.849591,62-Elgar Rd/Burwood Hwy (Burwood),145.108441,"1,2",75,POINT (145.10844107530932 -37.84959100357472)
21103,-37.849989,63-Deakin University/Burwood Hwy (Burwood),145.115238,"1,2",75,POINT (145.11523787406765 -37.84998898206566)
21104,-37.850081,63-Deakin University/Burwood Hwy (Burwood),145.115407,"1,2",75,POINT (145.11540707425547 -37.85008105209797)
21105,-37.850551,64-Station St/Burwood Hwy (Burwood),145.119395,"1,2",75,POINT (145.1193951583389 -37.85055103288228)
21106,-37.850606,64-Station St/Burwood Hwy (Burwood),145.120587,"1,2",75,POINT (145.1205871195266 -37.85060602311807)
21107,-37.85126,65-Starling St/Burwood Hwy (Burwood),145.125981,"1,2",75,POINT (145.1259810044004 -37.85126005418655)
21108,-37.851364,65-Starling St/Burwood Hwy (Burwood),145.126319,"1,2",75,POINT (145.12631904462788 -37.85136400425377)
21109,-37.85202,66-Middleborough Rd/Burwood Hwy (Burwood),145.131837,"1,2",75,POINT (145.13183712629942 -37.85202001509905)
21110,-37.852023,66-Middleborough Rd/Burwood Hwy (Burwood),145.133212,"1,2",75,POINT (145.1332119655614 -37.852022985181556)
21111,-37.851479,67-Old Burwood Rd/Burwood Hwy (Burwood East),145.138136,"1,2",75,POINT (145.1381360432027 -37.85147902547538)
21112,-37.851482,67-Old Burwood Rd/Burwood Hwy (Burwood East),145.138295,"1,2",75,POINT (145.13829516310847 -37.851481995484946)
21113,-37.851286,68-Benwerrin Reserve/Burwood Hwy (Burwood East),145.14188,"1,2",75,POINT (145.14188004105048 -37.85128597569976)
21114,-37.851379,68-Benwerrin Reserve/Burwood Hwy (Burwood East),145.142037,"1,2",75,POINT (145.14203700094205 -37.851379035709414)
21115,-37.851851,69-Keats St/Burwood Hwy (Burwood East),145.146242,"1,2",75,POINT (145.1462421602513 -37.85185099550022)
21116,-37.851942,69-Highview Gr/Burwood Hwy (Burwood East),145.146342,"1,2",75,POINT (145.146341880333 -37.8519419854669)
21117,-37.852576,70-Blackburn Rd/Burwood Hwy (Burwood East),145.151122,"1,2",75,POINT (145.15112196394713 -37.85257603389184)
21118,-37.852694,70-Blackburn Rd/Burwood Hwy (Burwood East),145.152847,"1,2",75,POINT (145.15284708518908 -37.852694023311244)
21119,-37.853621,71-Sevenoaks Rd/Burwood Hwy (Burwood East),145.158541,"1,2",75,POINT (145.15854084853294 -37.85362102119985)
21120,-37.853592,71-Sevenoaks Rd/Burwood Hwy (Burwood East),145.158985,"1,2",75,POINT (145.1589850888604 -37.85359204105369)
21121,-37.854365,72-Lakeside Dr/Burwood Hwy (Burwood East),145.164637,"1,2",75,POINT (145.16463708736234 -37.854365049690024)
21122,-37.854414,72-Lakeside Dr/Burwood Hwy (Burwood East),145.166068,"1,2",75,POINT (145.16606808691975 -37.85441400943753)
21123,-37.854763,73-Springvale Rd/Burwood Hwy (Burwood East),145.168196,"1,2",75,POINT (145.16819604616416 -37.85476302902937)
21124,-37.854938,73-Springvale Rd/Burwood Hwy (Vermont South),145.170158,"1,2",75,POINT (145.17015804561342 -37.854937988692)
21125,-37.855544,74-Stanley Rd/Burwood Hwy (Vermont South),145.174974,"1,2",75,POINT (145.17497412451755 -37.85554404791594)
21126,-37.855556,74-Stanley Rd/Burwood Hwy (Vermont South),145.174598,"1,2",75,POINT (145.1745979245914 -37.855556017971686)
21127,-37.856445,75-Vermont South Shopping Centre/Burwood Hwy (Vermont South),145.18193,"1,2",75,POINT (145.18193005285337 -37.85644503608354)
2113,-37.73584,36-Rogers St/Sydney Rd (Coburg),144.966056,1,19,POINT (144.96605604288567 -37.735839987957334)
21196,-37.738599,51-Bradshaw St/Keilor Rd (Essendon),144.895829,1,59,POINT (144.89582906493527 -37.73859902761362)
21231,-37.820834,1-Spencer St/Flinders St (Melbourne City),144.955853,1,"70,75,35",POINT (144.95585293560407 -37.820834013456)
21232,-37.821051,1-Spencer St/Flinders St (Melbourne City),144.955381,1,"70,75,35",POINT (144.9553809744106 -37.821051003472554)
21233,-37.82031,2-Melbourne Aquarium/Flinders St (Melbourne City),144.957821,1,"70,75,35",POINT (144.9578210605665 -37.82031003339087)
21234,-37.820109,2-Melbourne Aquarium/Flinders St (Melbourne City),144.958213,1,"70,75,35",POINT (144.95821310164064 -37.820108973369436)
21961,-37.753502,29-Moore St/Sydney Rd (Coburg),144.964415,1,19,POINT (144.9644151563518 -37.75350203874975)
21962,-37.774656,20-Barkly Square/Sydney Rd (Brunswick),144.960929,1,19,POINT (144.96092894259996 -37.77465599929712)
21963,-37.867325,35-Carlisle St/St Kilda Rd (St Kilda),144.986636,1,"67,3/3a",POINT (144.98663618465704 -37.8673250463686)
21964,-37.831594,40-Camberwell Junction/Camberwell Rd (Camberwell),145.056929,"1,2",75,POINT (145.05692905984762 -37.831593971162384)
21966,-37.810648,21-Church St/Victoria St (Richmond),145.000797,1,"12,109",POINT (145.00079712917596 -37.81064799477154)
22100,-37.808919,15-Smith St/Victoria Pde (Fitzroy),144.982908,1,"12,109",POINT (144.98290801289798 -37.80891900476953)
22109,-37.856966,131-St Kilda Rd/Fitzroy St (St Kilda),144.982201,1,"3/3a,16",POINT (144.98220098740427 -37.85696604553881)
22110,-37.856797,131-St Kilda Rd/Fitzroy St (St Kilda),144.982331,1,"3/3a,16",POINT (144.98233094725725 -37.856797025456984)
22111,-37.85793,132-Princes St/Fitzroy St (St Kilda),144.980573,1,"3/3a,16",POINT (144.98057307022495 -37.85793003626028)
22112,-37.858049,132-Princes St/Fitzroy St (St Kilda),144.980194,1,"3/3a,16",POINT (144.98019399099024 -37.858049016402994)
22152,-37.814215,7-Exhibition St/Collins St (Melbourne City),144.970712,1,"11,12,48,109",POINT (144.97071194902156 -37.81421496291643)
22153,-37.814383,7-Exhibition St/Collins St (Melbourne City),144.970514,1,"11,12,48,109",POINT (144.97051394973198 -37.81438299290649)
22305,-37.737231,52-Treadwell Rd/Keilor Rd (Niddrie),144.89235,1,59,POINT (144.89235003244667 -37.73723102766416)
2232,-37.863985,49-Tooronga Rd/Wattletree Rd (Malvern East),145.040278,1,5,POINT (145.0402779858696 -37.863984968157254)
22320,-37.769315,48-Wests Rd/Cordite Ave (Maribyrnong),144.882425,1,57,POINT (144.88242517427707 -37.76931503944056)
22559,-37.783218,22-Scotchmer St/St Georges Rd (Fitzroy North),144.984027,1,11,POINT (144.9840269065819 -37.78321797019114)
22560,-37.81995,23-Hawthorn Bridge/Bridge Rd (Hawthorn),145.016371,1,"75,48",POINT (145.01637108032415 -37.8199500339196)
22561,-37.820019,23-Hawthorn Bridge/Bridge Rd (Hawthorn),145.016221,1,"75,48",POINT (145.01622096069062 -37.82001897382565)
22612,-37.8263,116-City Rd/Kings Way (Southbank),144.960803,1,58,POINT (144.96080294242952 -37.82629998385202)
22903,-37.818167,7A-William Barak Bridge/Melbourne Park (Melbourne City),144.976204,1,70,POINT (144.9762040985216 -37.81816704337467)
22904,-37.818323,7A-William Barak Bridge/Melbourne Park (Melbourne City),144.975825,1,70,POINT (144.9758250193835 -37.81832301336583)
378,-37.730439,39-Mercy College/Sydney Rd (Coburg North),144.963753,1,19,POINT (144.96375312726425 -37.7304389965712)
398,-37.860942,41-Armadale St/Wattletree Rd (Armadale),145.017796,1,5,POINT (145.01779595872588 -37.860941975909796)
4039,-37.833153,128-Dorcas St/Clarendon St (South Melbourne),144.960535,1,12,POINT (144.9605351046987 -37.83315303412491)
4084,-37.835434,129-Park St/Clarendon St (South Melbourne),144.961585,1,12,POINT (144.961584870113 -37.83543399416279)
409,-37.861189,42-Kooyong Rd/Wattletree Rd (Armadale),145.019619,1,5,POINT (145.01961899942606 -37.861189026036854)
19082,-37.889938,63-Maroona Rd/Glenhuntly Rd (Carnegie),145.047255,1,67,POINT (145.04725511743814 -37.889937996431726)
19083,-37.890237,64-Mernda Ave/Glenhuntly Rd (Carnegie),145.049487,1,67,POINT (145.04948712137522 -37.89023697628898)
19084,-37.890517,65-Mimosa Rd/Glenhuntly Rd (Carnegie),145.051754,1,67,POINT (145.05175404557767 -37.890516966168406)
19085,-37.890781,66-Truganini Rd/Glenhuntly Rd (Carnegie),145.054066,1,67,POINT (145.05406596982937 -37.8907810260558)
19086,-37.892654,67-Centre Rd/Truganini Rd (Carnegie),145.054495,1,67,POINT (145.0544950932741 -37.89265401630444)
19087,-37.812254,64-Baker St/Church St (Richmond),145.000424,1,78,POINT (145.00042416981927 -37.81225404479985)
19088,-37.81433,63-Kent St/Church St (Richmond),145.000039,1,78,POINT (145.00003897016208 -37.81432998482149)
19089,-37.815749,62-Highett St/Church St (Richmond),144.999773,1,78,POINT (144.9997729308243 -37.81574901470932)
19090,-37.818426,61-Bridge Rd/Church St (Richmond),144.999292,1,78,POINT (144.99929197333063 -37.81842597424471)
19091,-37.820322,60-Abinger St/Church St (Richmond),144.998957,1,78,POINT (144.99895717526562 -37.82032200389799)
19092,-37.821742,59-St Ignatius Church/Church St (Richmond),144.998714,1,78,POINT (144.9987141767986 -37.821742023627635)
19093,-37.823727,58-Gipps St/Church St (Richmond),144.998354,1,78,POINT (144.99835417906934 -37.823726973243325)
19094,-37.825551,57-Swan St/Church St (Richmond),144.998032,1,78,POINT (144.99803198128032 -37.825551002875194)
19095,-37.826638,56-East Richmond Railway Station/Church St (Richmond),144.997843,1,78,POINT (144.99784298265328 -37.826638022649384)
19096,-37.828768,55-Gibbons St/Church St (Richmond),144.997456,1,78,POINT (144.99745598548196 -37.82876796219836)
19097,-37.830472,54-Balmain St/Church St (Richmond),144.996967,1,78,POINT (144.99696710809326 -37.83047202206046)
19098,-37.832827,53-Howard St/Church St (Richmond),144.996608,1,78,POINT (144.9966081916174 -37.83282696250054)
19100,-37.836944,51-Malcolm St/Chapel St (South Yarra),144.996042,1,78,POINT (144.9960419180421 -37.836944013193914)
19101,-37.839346,50-Toorak Rd/Chapel St (South Yarra),144.995784,1,78,POINT (144.9957841618454 -37.83934602355801)
19102,-37.842027,49-Arthur St/Chapel St (South Yarra),144.994973,1,78,POINT (144.99497308727095 -37.84202703393011)
19103,-37.843639,48-Wilson St/Chapel St (South Yarra),144.994895,1,78,POINT (144.99489496952972 -37.843639024123775)
19104,-37.846701,47-Malvern Rd/Chapel St (South Yarra),144.994255,1,78,POINT (144.9942548843151 -37.846701003985295)
19105,-37.848948,46-Chatham St/Chapel St (Prahran),144.993921,1,78,POINT (144.99392115592713 -37.84894803372423)
19106,-37.851725,45-High St/Chapel St (Prahran),144.993494,1,78,POINT (144.99349418612408 -37.85172498347538)
19107,-37.853989,44-Duke St/Chapel St (Prahran),144.993046,1,78,POINT (144.9930459786966 -37.85398902334604)
19108,-37.856127,43-Windsor Railway Station/Chapel St (Prahran),144.992647,1,78,POINT (144.99264709214873 -37.856126973285185)
19109,-37.85742,42-Dandenong Rd/Chapel St (Prahran),144.992419,1,78,POINT (144.9924188483877 -37.8574200032746)
19110,-37.859379,41-St Michaels Grammar School/Chapel St (St Kilda East),144.992081,1,78,POINT (144.99208116297353 -37.85937903329587)
19111,-37.861374,40-Alma Rd/Chapel St (St Kilda East),144.991732,1,78,POINT (144.9917319650965 -37.86137397382577)
19112,-37.863324,39-Argyle St/Chapel St (St Kilda East),144.991395,1,78,POINT (144.99139501021202 -37.863324004522035)
19113,-37.865201,38-Inkerman St/Chapel St (St Kilda East),144.991037,1,78,POINT (144.99103717495498 -37.865201045165115)
19115,-37.868226,36-St Kilda Town Hall/Carlisle St (St Kilda),144.98876,1,"3/3a,16",POINT (144.98876018375333 -37.8682260363052)
19116,-37.86821,37-Carlisle St/Chapel St (St Kilda),144.990477,1,78,POINT (144.9904770220178 -37.86821001611914)
19118,-37.868081,35-Brighton Rd/Carlisle St (St Kilda),144.987673,1,"3/3a,16",POINT (144.9876729846097 -37.86808104639017)
19119,-37.867594,34-Mitchell St/Carlisle St (St Kilda),144.983969,1,"3/3a,16",POINT (144.98396894797796 -37.86759396674404)
19123,-37.848948,36-Canterbury Rd/Malvern Rd (Toorak),145.009321,1,72,POINT (145.00932085141736 -37.84894803519266)
19124,-37.848594,35-Lorne Rd/Malvern Rd (Toorak),145.006489,1,72,POINT (145.00648909700448 -37.84859397492569)
19125,-37.84819,34-Williams Rd/Malvern Rd (Toorak),145.003409,1,72,POINT (145.00340894353133 -37.848189964657244)
19126,-37.847881,33-Hobson St/Malvern Rd (South Yarra),145.001155,1,72,POINT (145.0011549886247 -37.847880994476306)
19127,-37.84745,32-Bendigo St/Malvern Rd (Prahran),144.998042,1,72,POINT (144.9980420760806 -37.84744998424792)
19128,-37.846934,31-Chapel St/Malvern Rd (Prahran),144.994215,1,72,POINT (144.99421492342123 -37.84693401395504)
19129,-37.846706,30-Prahran Market/Commercial Rd (Prahran),144.992425,1,72,POINT (144.99242500238282 -37.84670604372264)
19130,-37.846514,29-Porter St/Commercial Rd (Prahran),144.990714,1,72,POINT (144.99071392111432 -37.84651398347394)
19131,-37.846073,28-Braille Library/Commercial Rd (Prahran),144.987556,1,72,POINT (144.987555998469 -37.84607298294261)
19132,-37.84577,27-Punt Rd/Commercial Rd (Prahran),144.985155,1,72,POINT (144.98515515591617 -37.84577004247964)
19133,-37.845361,26-Alfred Hospital/Commercial Rd (Prahran),144.982313,1,72,POINT (144.98231295240967 -37.845360991849084)
19135,-37.867253,33-Barkly St/Carlisle St (St Kilda),144.981387,1,"3/3a,16",POINT (144.98138703072655 -37.86725304704807)
19136,-37.867042,32-Havelock St/Carlisle St (St Kilda),144.978585,1,"3/3a,16",POINT (144.97858514819504 -37.86704199689738)
19250,-37.802826,13-Curzon St/Queensberry St (North Melbourne),144.947944,1,57,POINT (144.94794411256197 -37.80282600370379)
19251,-37.802987,12-North Melbourne Town Hall/Queensberry St (North Melbourne),144.949405,1,57,POINT (144.94940499166435 -37.80298701363682)
19253,-37.799478,14-Royal Melbourne Hospital/Flemington Rd (Parkville),144.954886,1,"59,58",POINT (144.95488598751672 -37.799478002678256)
19254,-37.796419,16-Harker St/Flemington Rd (Parkville),144.951052,1,"59,58",POINT (144.9510520006514 -37.796418993473814)
19256,-37.794282,19-Royal Childrens Hospital/Flemington Rd (North Melbourne),144.948363,1,"59,58",POINT (144.94836316599685 -37.79428203377954)
19259,-37.788276,22-Flemington Bridge Station/Flemington Rd (North Melbourne),144.940932,1,59,POINT (144.94093205244585 -37.78827597429334)
19260,-37.785927,23-Flemington Community Centre/Mt Alexander Rd (Flemington),144.939055,1,59,POINT (144.9390550151501 -37.785926974412625)
19261,-37.783936,24-Mooltan St/Mt Alexander Rd (Flemington),144.936999,1,59,POINT (144.93699905324087 -37.783935994150866)
19262,-37.78244,25-Mount Alexander College/Mt Alexander Rd (Flemington),144.933941,1,59,POINT (144.93394120598037 -37.78244001318105)
19263,-37.78112,26-Wellington St/Mt Alexander Rd (Flemington),144.932626,1,59,POINT (144.9326261197239 -37.781119982189225)
19264,-37.779437,27-Essendon Tram Depot/Mt Alexander Rd (Ascot Vale),144.93122,1,59,POINT (144.9312199532123 -37.77943698123535)
19265,-37.777457,28-Middle St/Mt Alexander Rd (Ascot Vale),144.929833,1,59,POINT (144.92983286710677 -37.777456980444015)
19266,-37.775542,29-Warrick St/Mt Alexander Rd (Ascot Vale),144.928535,1,59,POINT (144.92853506226027 -37.775541959911514)
19267,-37.772431,30-Ormond Rd/Mt Alexander Rd (Moonee Ponds),144.926908,1,59,POINT (144.92690785665783 -37.772431019524525)
19268,-37.770599,31-Montgomery St/Mt Alexander Rd (Moonee Ponds),144.926233,1,59,POINT (144.92623285430375 -37.770598979491076)
19269,-37.766935,32-Moonee Ponds Junction/Pascoe Vale Rd (Moonee Ponds),144.924916,1,"82,59",POINT (144.92491597437638 -37.76693498933038)
19270,-37.764313,34-Moonee Valley Civic Centre/Pascoe Vale Rd (Moonee Ponds),144.925455,1,59,POINT (144.92545489448662 -37.764313019036734)
19271,-37.762526,35-Queens Park/Pascoe Vale Rd (Moonee Ponds),144.925811,1,59,POINT (144.92581093431525 -37.762525978808156)
19272,-37.75974,36-Salisbury St/Pascoe Vale Rd (Moonee Ponds),144.926286,1,59,POINT (144.92628613377326 -37.75974002842394)
19274,-37.755812,38-Pascoe Vale Rd/Fletcher St (Essendon),144.925817,1,59,POINT (144.9258170549061 -37.755811978170996)
19275,-37.75547,39-Hoddle St/Fletcher St (Essendon),144.922762,1,59,POINT (144.92276210213143 -37.75546997916165)
19276,-37.755172,40-Nicholson St/Fletcher St (Essendon),144.920205,1,59,POINT (144.92020502844906 -37.75517199002142)
19277,-37.754928,41-Fletcher St/Napier St (Essendon),144.917601,1,59,POINT (144.91760114191592 -37.75492799990473)
19278,-37.824677,8-Richmond Station/Swan St (Richmond),144.989057,1,70,POINT (144.98905718147438 -37.82467701371317)
19279,-37.82524,9-Lennox St/Swan St (Richmond),144.993484,1,70,POINT (144.9934841026238 -37.825239963686265)
19280,-37.825527,10-Swan Street Shopping Centre/Swan St (Richmond),144.996055,1,70,POINT (144.9960548624897 -37.82552697336931)
19281,-37.82576,11-Church St/Swan St (Richmond),144.998094,1,70,POINT (144.99809390147718 -37.82575998280807)
19282,-37.826259,12-Coppin St/Swan St (Richmond),145.00258,1,70,POINT (145.00257985889638 -37.82625903161016)
19283,-37.826506,13-Edinburgh St/Swan St (Burnley),145.004902,1,70,POINT (145.00490185737465 -37.826505991009995)
19294,-37.826791,14-Burnley St/Swan St (Burnley),145.00736,1,70,POINT (145.00735993563924 -37.82679102038378)
19295,-37.827048,15-Stawell St/Swan St (Burnley),145.009784,1,70,POINT (145.00978417378832 -37.82704796978326)
19296,-37.827262,16-Park Gr/Swan St (Burnley),145.011778,1,70,POINT (145.01177785101865 -37.827261990387875)
